GEOTYPE,ST,GEO_ID,GEO_TTL,FOOTID_GEO,NAICS2012,NAICS2012_TTL,FOOTID_NAICS,YEAR,EMP,EMP_F,EMP_S,EMP_S_F,PAYANN,PAYANN_F,PAYANN_S,PAYANN_S_F,EMPAVPW,EMPAVPW_F,EMPAVPW_S,EMPAVPW_S_F,HOURS,HOURS_F,HOURS_S,HOURS_S_F,PAYANPW,PAYANPW_F,PAYANPW_S,PAYANPW_S_F,CSTMTOT,CSTMTOT_F,CSTMTOT_S,CSTMTOT_S_F,RCPTOT,RCPTOT_F,RCPTOT_S,RCPTOT_S_F,VALADD,VALADD_F,VALADD_S,VALADD_S_F,CEXTOT,CEXTOT_F,CEXTOT_S,CEXTOT_S_F
1,0,0100000US,United States,,331,Primary metal manufacturing,,2015,379426,,0.4,,23380366,,0.3,,297279,,0.4,,641397,,0.4,,16654338,,0.3,,144015631,,0.2,,228434073,,0.2,,81628118,,0.4,,5915238,,1.6,
1,0,0100000US,United States,,3311,Iron and steel mills and ferroalloy manufacturing,,2016,91923,,0.6,,7027245,,0.4,,73513,,0.6,,160665,,0.7,,5445427,,0.3,,49370722,,0.4,,79606413,,0.4,,29077074,,0.4,,2694290,,0.4,
1,0,0100000US,United States,,3311,Iron and steel mills and ferroalloy manufacturing,,2015,95497,,0.7,,7429273,,0.4,,76182,,0.7,,169294,,0.7,,5756622,,0.3,,57604612,,0.4,,88481293,,0.3,,29350675,,0.3,,1655547,,0.9,
1,0,0100000US,United States,,3312,Steel product manufacturing from purchased steel,,2016,42697,,1,,2510832,,1,,31529,,1,,67762,,1.3,,1581392,,1.1,,11260425,,1.1,,18386193,,0.9,,6838772,,1.3,,770199,,1.8,
1,0,0100000US,United States,,3312,Steel product manufacturing from purchased steel,,2015,45484,,0.8,,2635515,,0.8,,33853,,0.8,,72581,,0.9,,1675143,,0.8,,13678800,,0.7,,20888579,,0.6,,6873403,,1.4,,874421,,3.9,
1,0,0100000US,United States,,3313,Alumina and aluminum production and processing,,2016,57611,,0.8,,3475216,,0.6,,44841,,0.6,,92903,,0.6,,2359976,,0.6,,23578572,,0.4,,35219558,,0.5,,11671268,,1.4,,1098330,,2.4,
1,0,0100000US,United States,,3313,Alumina and aluminum production and processing,,2015,57469,,0.7,,3458309,,0.6,,45262,,0.6,,96861,,0.6,,2462405,,0.5,,26225279,,0.3,,38044372,,0.5,,11476075,,1.5,,1281736,,2.3,
1,0,0100000US,United States,,3314,Nonferrous metal (except aluminum) production and processing,,2016,56467,,0.8,,3429711,,0.7,,41077,,1,,87007,,1.1,,2132080,,0.7,,28518962,,0.4,,43841314,,0.3,,15542918,,0.6,,801968,,4.3,
1,0,0100000US,United States,,3314,Nonferrous metal (except aluminum) production and processing,,2015,58471,,0.5,,3583333,,0.6,,42943,,0.6,,92203,,0.7,,2263563,,0.6,,32327225,,0.3,,48673306,,0.2,,15852474,,0.5,,898664,,3.2,
1,0,0100000US,United States,,3315,Foundries,,2016,115501,,1.2,,6064600,,0.8,,92665,,1.3,,193526,,1.2,,4334962,,0.8,,12705885,,0.9,,29549143,,0.9,,16736057,,1.1,,1155389,,2.9,
1,0,0100000US,United States,,3315,Foundries,,2015,122506,,0.9,,6273937,,0.7,,99039,,1.1,,210458,,1,,4496605,,0.7,,14179716,,0.8,,32346524,,0.8,,18075491,,0.9,,1204869,,6.4,
1,0,0100000US,United States,,332,Fabricated metal product manufacturing,,2016,1327632,,0.3,,71416586,,0.3,,959837,,0.4,,1989917,,0.4,,44127215,,0.3,,152445728,,0.4,,335755502,,0.3,,182987657,,0.3,,10847269,,1.1,
1,0,0100000US,United States,,332,Fabricated metal product manufacturing,,2015,1372326,,0.3,,72254581,,0.3,,1004143,,0.3,,2098218,,0.3,,45152212,,0.3,,162573238,,0.4,,349060905,,0.3,,186310447,,0.3,,10185370,,0.9,
1,0,0100000US,United States,,3321,Forging and stamping,,2016,106798,,0.6,,5696616,,0.5,,79649,,0.6,,165983,,0.7,,3617808,,0.5,,16467460,,0.7,,31351003,,0.6,,14668496,,0.7,,1358630,,1.7,
1,0,0100000US,United States,,3321,Forging and stamping,,2015,112408,,0.5,,5874860,,0.4,,84094,,0.5,,174324,,0.5,,3731428,,0.5,,18137465,,0.5,,33361221,,0.4,,15230792,,0.5,,1389057,,1.4,
1,0,0100000US,United States,,3322,Cutlery and handtool manufacturing,,2016,33660,,1,,1811899,,1,,24013,,1,,49133,,1.1,,1079354,,1.1,,3514130,,1.1,,9887945,,0.8,,6370672,,0.9,,334578,,6.9,
1,0,0100000US,United States,,3322,Cutlery and handtool manufacturing,,2015,34619,,1.1,,1816432,,1.3,,24849,,1.3,,51663,,1.5,,1091616,,1.3,,3690655,,0.9,,10367713,,0.7,,6719719,,0.8,,326076,,2,
1,0,0100000US,United States,,3323,Architectural and structural metals manufacturing,,2016,326363,,0.8,,17126679,,0.8,,230302,,0.9,,479677,,1,,10163114,,0.8,,41976318,,1,,84860324,,0.8,,42836612,,0.7,,1803765,,3.6,
1,0,0100000US,United States,,3323,Architectural and structural metals manufacturing,,2015,328168,,0.8,,16783974,,0.8,,234050,,0.9,,491685,,0.9,,10052493,,0.8,,43305082,,0.9,,84843569,,0.7,,41402415,,0.7,,1665482,,2.5,
1,0,0100000US,United States,,3324,"Boiler, tank, and shipping container manufacturing",,2016,79501,,0.7,,4865901,,0.6,,58254,,0.8,,124453,,0.8,,3148274,,0.8,,17868776,,0.5,,31114030,,0.5,,13210692,,0.8,,856703,,1.9,
1,0,0100000US,United States,,3324,"Boiler, tank, and shipping container manufacturing",,2015,87607,,0.6,,5201012,,0.5,,65607,,0.6,,139125,,0.7,,3404647,,0.6,,20108465,,0.4,,35069874,,0.4,,14946191,,0.6,,796736,,1.4,
1,0,0100000US,United States,,3325,Hardware manufacturing,,2016,27635,,1.5,,1410070,,1.6,,18244,,2,,36501,,1.6,,698191,,1.7,,3897144,,1.6,,8454937,,1.3,,4591944,,1.1,,179183,,4.8,
1,0,0100000US,United States,,3325,Hardware manufacturing,,2015,27126,,0.9,,1364071,,1,,18052,,0.9,,37080,,1.2,,710441,,1.3,,3961358,,0.9,,8289805,,0.9,,4350848,,1.1,,163091,,4.1,
1,0,0100000US,United States,,3326,Spring and wire product manufacturing,,2016,36031,,2.4,,1790152,,1.8,,26799,,2.3,,57216,,1.9,,1071082,,1.8,,4239794,,1.7,,8998362,,1.2,,4797201,,1.6,,299183,,7.4,
1,0,0100000US,United States,,3326,Spring and wire product manufacturing,,2015,36491,,2.5,,1763605,,1.7,,27050,,2.2,,57409,,1.8,,1084598,,1.7,,4498810,,1.6,,9137651,,1.1,,4644355,,1.5,,282083,,4,
1,0,0100000US,United States,,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",,2016,348433,,0.6,,18700437,,0.6,,256814,,0.6,,533482,,0.6,,12633281,,0.5,,23336206,,0.6,,62781307,,0.4,,39520893,,0.5,,3375417,,2.3,
1,0,0100000US,United States,,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",,2015,371493,,0.5,,19410659,,0.6,,276973,,0.5,,582504,,0.5,,13130812,,0.5,,25047250,,0.5,,66513371,,0.4,,41557160,,0.5,,2934940,,2.2,
1,0,0100000US,United States,,3328,"Coating, engraving, heat treating, and allied activities",,2016,120054,,1.2,,5768110,,1.1,,92857,,1.3,,190910,,1.4,,3847698,,1.1,,9961725,,1.1,,25682025,,0.8,,15712222,,0.8,,893361,,3.4,
1,0,0100000US,United States,,3328,"Coating, engraving, heat treating, and allied activities",,2015,121179,,1.1,,5861551,,1,,94027,,1.2,,196168,,1.3,,3912225,,1,,10739722,,1.1,,26889424,,0.9,,15985954,,0.8,,822114,,3.6,
1,0,0100000US,United States,,3329,Other fabricated metal product manufacturing,,2016,249157,,0.9,,14246723,,0.8,,172905,,1,,352562,,1.1,,7868414,,1,,31184176,,1.4,,72625569,,1,,41278926,,0.9,,1746448,,2.5,
1,0,0100000US,United States,,3329,Other fabricated metal product manufacturing,,2015,253235,,0.7,,14178416,,0.6,,179442,,0.8,,368260,,0.9,,8033952,,0.7,,33084432,,1.1,,74588277,,0.7,,41473011,,0.7,,1805792,,2,
1,0,0100000US,United States,,333,Machinery manufacturing,,2016,988688,,0.4,,60428577,,0.3,,615740,,0.4,,1217438,,0.4,,29813333,,0.4,,174872718,,0.4,,348445946,,0.3,,171558659,,0.4,,8272426,,1.2,
1,0,0100000US,United States,,333,Machinery manufacturing,,2015,1042664,,0.3,,62548784,,0.3,,657473,,0.3,,1310542,,0.4,,31170646,,0.3,,192077662,,0.3,,377546536,,0.2,,184216836,,0.3,,9222106,,0.9,
1,0,0100000US,United States,,3331,"Agriculture, construction, and mining machinery manufacturing",,2016,172994,,1.5,,10099397,,0.9,,110674,,0.9,,210210,,1.3,,5288384,,1,,42921545,,1,,75305531,,0.9,,30767111,,1.1,,1517996,,1.9,
1,0,0100000US,United States,,3331,"Agriculture, construction, and mining machinery manufacturing",,2015,197566,,0.9,,11223652,,0.7,,130944,,0.9,,249803,,1,,6086607,,0.7,,51588435,,0.7,,92150534,,0.6,,39013177,,0.9,,2016110,,1.1,
1,0,0100000US,United States,,3332,Industrial machinery manufacturing,,2016,98239,,1.5,,7238558,,1.2,,52602,,2.2,,106190,,1.9,,2855599,,2.3,,14365998,,1.2,,31041709,,0.9,,17027875,,1.2,,926847,,2,
1,0,0100000US,United States,,3332,Industrial machinery manufacturing,,2015,102311,,1.1,,7366908,,1,,54177,,1.3,,110332,,1.3,,2803328,,1.3,,14196519,,1.1,,31254249,,0.8,,17922326,,1.1,,986646,,2.2,
1,0,0100000US,United States,,3333,Commercial and service industry machinery manufacturing,,2016,73448,,1.6,,4599693,,1.3,,39733,,2.1,,76657,,2.2,,1866517,,1.8,,11321199,,1.3,,26396827,,1.2,,15180315,,1.5,,628290,,7,
1,0,0100000US,United States,,3333,Commercial and service industry machinery manufacturing,,2015,74162,,1.3,,4638103,,1,,40000,,1.9,,78073,,1.8,,1826778,,1.4,,11809236,,1.3,,26800895,,0.9,,14915859,,1.1,,569704,,3.3,
1,0,0100000US,United States,,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",,2016,126889,,1.4,,6228994,,1.3,,90144,,1.3,,178682,,1.3,,3515918,,1.1,,21097717,,1.2,,43116911,,1.3,,21924182,,1.5,,708374,,4.1,
1,0,0100000US,United States,,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",,2015,131063,,0.7,,6427711,,0.7,,92714,,0.8,,184383,,0.9,,3577426,,0.7,,22283311,,1,,44075109,,1,,21803189,,1.3,,682958,,4.9,
1,0,0100000US,United States,,3335,Metalworking machinery manufacturing,,2016,143531,,0.7,,8471747,,0.6,,97242,,0.8,,196440,,0.8,,5063178,,0.7,,11541097,,0.8,,29850024,,0.7,,18275676,,0.9,,1259513,,3.3,
1,0,0100000US,United States,,3335,Metalworking machinery manufacturing,,2015,145585,,0.6,,8574932,,0.5,,99681,,0.6,,205457,,0.6,,5121161,,0.6,,12487903,,0.8,,31287235,,0.6,,18826415,,0.7,,1280808,,2.3,
1,0,0100000US,United States,,3336,"Engine, turbine, and power transmission equipment manufacturing",,2016,92855,,0.5,,5904327,,0.4,,62246,,0.6,,123530,,0.6,,3106347,,0.7,,24330230,,0.4,,44037719,,0.3,,19122611,,0.5,,1113122,,1.1,
1,0,0100000US,United States,,3336,"Engine, turbine, and power transmission equipment manufacturing",,2015,103753,,0.4,,6387058,,0.4,,69002,,0.5,,136548,,0.5,,3370848,,0.5,,28071952,,0.4,,50425663,,0.3,,21966445,,0.4,,1223262,,1.4,
1,0,0100000US,United States,,3339,Other general purpose machinery manufacturing,,2016,280731,,0.7,,17885862,,0.6,,163098,,0.7,,325729,,0.8,,8117391,,0.6,,49294932,,0.5,,98697225,,0.5,,49260889,,0.6,,2118284,,3,
1,0,0100000US,United States,,3339,Other general purpose machinery manufacturing,,2015,288224,,0.7,,17930419,,0.6,,170955,,0.8,,345947,,0.9,,8384499,,0.6,,51640307,,0.4,,101552852,,0.4,,49769423,,0.5,,2462619,,2.1,
1,0,0100000US,United States,,334,Computer and electronic product manufacturing,,2016,768650,,0.5,,61711887,,0.5,,351746,,0.7,,696848,,0.7,,19352674,,0.6,,121390761,,0.6,,293586768,,0.6,,170599698,,0.7,,11877036,,0.8,
1,0,0100000US,United States,,334,Computer and electronic product manufacturing,,2015,777261,,0.4,,62306993,,0.4,,364922,,0.5,,728630,,0.5,,19823947,,0.5,,127253485,,0.5,,299144876,,0.5,,173730507,,0.7,,16464229,,0.6,
1,0,0100000US,United States,,3341,Computer and peripheral equipment manufacturing,,2016,36138,,3,,2751385,,2.6,,14545,,4.8,,28570,,4.8,,717893,,3.9,,12966085,,1,,24409811,,0.8,,11198814,,0.9,,594243,,2.1,
1,0,0100000US,United States,,3341,Computer and peripheral equipment manufacturing,,2015,36052,,2.9,,2774649,,2.4,,14871,,4.6,,29702,,4.5,,730304,,3.9,,14014322,,0.9,,26468442,,0.8,,12635430,,0.9,,763089,,2.3,
1,0,0100000US,United States,,3342,Communications equipment manufacturing,,2016,95340,,0.9,,8455771,,1,,37032,,1.1,,74123,,1.1,,2528185,,0.8,,16159143,,1,,36197055,,0.8,,19948518,,0.9,,970389,,1.6,
1,0,0100000US,United States,,3342,Communications equipment manufacturing,,2015,94379,,0.8,,8594328,,0.8,,38064,,1,,75809,,1,,2650456,,0.8,,17233840,,1,,37704268,,0.7,,20785825,,0.7,,967519,,1.2,
1,0,0100000US,United States,,3343,Audio and video equipment manufacturing,,2016,9195,,1.4,,532187,,2.3,,4787,,2.4,,8875,,2.3,,170493,,2.7,,1312729,,2.2,,2959132,,2.2,,1656206,,2.6,,28628,,2.3,
1,0,0100000US,United States,,3343,Audio and video equipment manufacturing,,2015,9664,,1.3,,556067,,1.9,,5218,,2.3,,9898,,2.9,,179600,,2.9,,1321854,,2,,3023447,,2.1,,1742717,,2.4,,31103,,6,
1,0,0100000US,United States,,3344,Semiconductor and other electronic component manufacturing,,2016,250267,,0.8,,17889878,,0.7,,148921,,0.9,,301747,,0.9,,7902956,,0.7,,39991831,,0.8,,87252063,,0.6,,46344303,,0.7,,7146340,,0.7,
1,0,0100000US,United States,,3344,Semiconductor and other electronic component manufacturing,,2015,255263,,0.6,,18185016,,0.6,,154345,,0.7,,315556,,0.7,,8067992,,0.6,,41749363,,0.7,,89939985,,0.6,,48951504,,0.7,,11553973,,0.3,
1,0,0100000US,United States,,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",,2016,364856,,0.8,,31420640,,0.7,,139512,,1.3,,273216,,1.4,,7769564,,1.2,,49832707,,1.3,,140232718,,1.1,,90040522,,1.2,,3088386,,2.5,
1,0,0100000US,United States,,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",,2015,367585,,0.6,,31457108,,0.7,,143885,,0.8,,284189,,0.8,,7933562,,0.9,,51677613,,1.1,,139214676,,1,,88089296,,1.2,,3098456,,2.7,
1,0,0100000US,United States,,3346,Manufacturing and reproducing magnetic and optical media,,2016,12853,,2,,662026,,1.5,,6950,,2.1,,10319,,4.9,,263583,,2.1,,1128266,,1.9,,2535990,,1.9,,1411335,,2.2,,49049,,4.2,
1,0,0100000US,United States,,3346,Manufacturing and reproducing magnetic and optical media,,2015,14319,,1.8,,739825,,1.1,,8539,,1.5,,13476,,3,,262033,,2.4,,1256493,,1.8,,2794057,,1.7,,1525736,,1.8,,50089,,4.2,
1,0,0100000US,United States,,335,"Electrical equipment, appliance, and component manufacturing",,2016,330944,,0.5,,19157457,,0.5,,218889,,0.5,,434036,,0.5,,9517881,,0.5,,62482736,,0.4,,124181408,,0.3,,61489027,,0.4,,2483443,,0.9,
1,0,0100000US,United States,,335,"Electrical equipment, appliance, and component manufacturing",,2015,337146,,0.4,,19167040,,0.4,,224242,,0.4,,450590,,0.4,,9588422,,0.4,,64793968,,0.3,,125434749,,0.3,,60843650,,0.4,,3179255,,1.4,
1,0,0100000US,United States,,3351,Electric lighting equipment manufacturing,,2016,39987,,1.6,,2238823,,1.9,,24530,,1.8,,48364,,2.3,,950199,,2.2,,5456820,,1.5,,12888547,,1.4,,7436922,,1.6,,214467,,5.1,
1,0,0100000US,United States,,3351,Electric lighting equipment manufacturing,,2015,39910,,1.3,,2123951,,1.5,,24983,,1.6,,49523,,1.8,,937677,,1.8,,5282102,,1.2,,12140274,,1.2,,6941900,,1.4,,238171,,14.9,
1,0,0100000US,United States,,3352,Household appliance manufacturing,,2016,48182,,0,,2265068,,0,,41139,,0,,81944,,0,,1695157,,0,,11535095,,0,,21967506,,0,,10573609,,0,,409846,,0,
1,0,0100000US,United States,,3352,Household appliance manufacturing,,2015,47629,,0,,2200782,,0,,40581,,0,,79739,,0,,1630874,,0,,11608185,,0,,21181018,,0,,9662058,,0,,587587,,0,
1,0,0100000US,United States,,3353,Electrical equipment manufacturing,,2016,108701,,0.9,,6462546,,0.8,,67526,,1,,132705,,1,,3020535,,1,,18879356,,0.8,,36383053,,0.7,,17320789,,1.2,,550425,,2.9,
1,0,0100000US,United States,,3353,Electrical equipment manufacturing,,2015,114337,,0.8,,6677174,,0.8,,72031,,0.9,,142365,,0.9,,3138528,,1,,19700642,,0.7,,37846402,,0.6,,18142887,,1,,625558,,2.5,
1,0,0100000US,United States,,3359,Other electrical equipment and component manufacturing,,2016,134074,,0.7,,8191020,,0.7,,85693,,0.8,,171022,,0.7,,3851990,,0.7,,26611465,,0.7,,52942302,,0.5,,26157707,,0.5,,1308705,,1,
1,0,0100000US,United States,,3359,Other electrical equipment and component manufacturing,,2015,135270,,0.6,,8165134,,0.6,,86647,,0.7,,178963,,0.7,,3881344,,0.6,,28203039,,0.4,,54267054,,0.4,,26096805,,0.5,,1727939,,1.2,
1,0,0100000US,United States,,336,Transportation equipment manufacturing,,2016,1478941,,0.3,,98049255,,0.2,,1050089,,0.3,,2106927,,0.3,,59483600,,0.2,,613435215,,0.2,,949275169,,0.2,,330588864,,0.3,,20801147,,1.1,
1,0,0100000US,United States,,336,Transportation equipment manufacturing,,2015,1470862,,0.2,,96631146,,0.2,,1056818,,0.3,,2162471,,0.3,,58795089,,0.2,,619460011,,0.2,,949342571,,0.2,,337948460,,0.3,,25121265,,0.5,
1,0,0100000US,United States,,3361,Motor vehicle manufacturing,,2016,197666,,0.3,,14770141,,0.5,,170775,,0.3,,351084,,0.3,,12087051,,0.4,,261654167,,0.1,,344359096,,0.1,,82223769,,0.1,,5748703,,0.1,
1,0,0100000US,United States,,3361,Motor vehicle manufacturing,,2015,190464,,0.1,,14159633,,0.1,,165081,,0.1,,341370,,0.1,,11513396,,0.1,,260574090,,0.1,,337091850,,0.1,,76990881,,0.1,,10016100,,0.1,
1,0,0100000US,United States,,3362,Motor vehicle body and trailer manufacturing,,2016,132327,,0.9,,6316788,,0.9,,104992,,0.9,,216301,,0.9,,4258484,,0.9,,27281215,,1,,41975392,,0.9,,14830051,,1.3,,596334,,2.8,
1,0,0100000US,United States,,3362,Motor vehicle body and trailer manufacturing,,2015,130799,,0.8,,6242700,,0.8,,105941,,0.8,,218401,,0.9,,4258051,,0.8,,28009251,,0.7,,42275556,,0.7,,14211441,,1.3,,585272,,11.6,
1,0,0100000US,United States,,3363,Motor vehicle parts manufacturing,,2016,539878,,0.5,,29406642,,0.4,,416358,,0.6,,861667,,0.6,,20234952,,0.5,,176603283,,0.5,,260812268,,0.4,,84120085,,0.6,,8166558,,2.3,
1,0,0100000US,United States,,3363,Motor vehicle parts manufacturing,,2015,534144,,0.5,,28163362,,0.4,,413885,,0.5,,868707,,0.6,,19418373,,0.4,,176000106,,0.5,,258478833,,0.5,,82976157,,0.6,,8506403,,1,
1,0,0100000US,United States,,3364,Aerospace product and parts manufacturing,,2016,420946,,0.4,,36599372,,0.3,,234134,,0.5,,429081,,0.7,,16660992,,0.4,,112638630,,0.3,,234798056,,0.3,,117256412,,0.4,,4596410,,2.4,
1,0,0100000US,United States,,3364,Aerospace product and parts manufacturing,,2015,419737,,0.4,,36814848,,0.3,,237419,,0.6,,464591,,0.5,,16995266,,0.4,,114337184,,0.3,,236838315,,0.3,,129869793,,0.4,,4327429,,0.7,
1,0,0100000US,United States,,3365,Railroad rolling stock manufacturing,,2016,28214,,1.3,,1697131,,0.5,,19624,,0.4,,38042,,0.5,,1082418,,0.5,,12033059,,3.3,,16158933,,4.4,,3987719,,8.6,,330317,,6.3,
1,0,0100000US,United States,,3365,Railroad rolling stock manufacturing,,2015,33544,,1.3,,1852700,,0.5,,24933,,0.9,,47880,,1,,1193511,,0.5,,15992695,,2.6,,22308189,,3.2,,6036369,,6.2,,334436,,5.2,
1,0,0100000US,United States,,3366,Ship and boat building,,2016,130634,,1.7,,7642233,,1.1,,85113,,1.2,,175170,,1.2,,4334003,,1.1,,12851656,,1.3,,33371521,,1.1,,20519865,,1.2,,859380,,9.2,
1,0,0100000US,United States,,3366,Ship and boat building,,2015,133498,,0.8,,7788808,,0.6,,90952,,0.8,,186582,,0.8,,4586286,,0.8,,13573592,,1.1,,34318644,,0.9,,20745052,,1.1,,904980,,7,
1,0,0100000US,United States,,3369,Other transportation equipment manufacturing,,2016,29275,,2.1,,1616947,,2,,19094,,1.5,,35582,,2.2,,825700,,2.1,,10373206,,0.9,,17799903,,0.9,,7650962,,1.2,,503446,,1.1,
1,0,0100000US,United States,,3369,Other transportation equipment manufacturing,,2015,28675,,2.2,,1609094,,2.1,,18607,,1.7,,34939,,2,,830207,,2,,10973092,,1,,18031185,,1,,7118767,,1.4,,446645,,2.1,
1,0,0100000US,United States,,337,Furniture and related product manufacturing,,2016,353888,,0.8,,15370263,,0.7,,263767,,0.8,,522808,,0.9,,9446459,,0.8,,33719144,,0.7,,74685259,,0.6,,41094015,,0.6,,1446892,,4,
1,0,0100000US,United States,,337,Furniture and related product manufacturing,,2015,349549,,0.8,,14812916,,0.5,,259885,,1,,514535,,0.8,,9126954,,0.7,,34938532,,0.7,,73946088,,0.5,,39274227,,0.6,,1367822,,2.5,
1,0,0100000US,United States,,3371,Household and institutional furniture and kitchen cabinet manufacturing,,2016,215205,,1.1,,8550586,,1,,168224,,1.2,,330430,,1.2,,5773152,,1.2,,18077340,,1,,39509571,,0.9,,21488167,,1,,573613,,7.2,
1,0,0100000US,United States,,3371,Household and institutional furniture and kitchen cabinet manufacturing,,2015,211560,,1.2,,8204395,,0.8,,164694,,1.4,,322935,,1.1,,5528436,,0.9,,18378868,,0.9,,38573646,,0.8,,20279704,,0.9,,640792,,3.9,
1,0,0100000US,United States,,3372,Office furniture (including fixtures) manufacturing,,2016,108725,,1,,5477684,,1.1,,73968,,1,,149368,,1.1,,2854625,,1,,10657312,,1.2,,25066413,,0.8,,14518734,,0.7,,738165,,5.5,
1,0,0100000US,United States,,3372,Office furniture (including fixtures) manufacturing,,2015,107658,,0.9,,5277104,,0.7,,73443,,1.2,,148304,,1,,2813009,,1,,11286100,,1.3,,25111108,,0.8,,13900464,,0.7,,590692,,3.9,
1,0,0100000US,United States,,3379,Other furniture related product manufacturing,,2016,29958,,2.3,,1341993,,2.2,,21575,,2.5,,43010,,2.4,,818681,,2.2,,4984492,,1.3,,10109274,,1.2,,5087114,,1.5,,135113,,1.7,
1,0,0100000US,United States,,3379,Other furniture related product manufacturing,,2015,30330,,1.9,,1331416,,1.9,,21748,,2.3,,43296,,2.1,,785509,,2.2,,5273565,,1.2,,10261333,,1,,5094059,,1.4,,136339,,1.5,
1,0,0100000US,United States,,339,Miscellaneous manufacturing,,2016,513593,,0.8,,29485645,,0.9,,313280,,0.9,,616783,,0.8,,12600345,,0.8,,58010909,,0.8,,155267480,,0.7,,97919781,,0.7,,3945273,,2.1,
1,0,0100000US,United States,,339,Miscellaneous manufacturing,,2015,512988,,0.8,,28701350,,0.7,,311526,,0.8,,617616,,0.8,,12277371,,0.7,,57630624,,0.8,,153209839,,0.7,,96448349,,0.7,,4174142,,1.9,
1,0,0100000US,United States,,3391,Medical equipment and supplies manufacturing,,2016,256780,,1.3,,16593568,,1.4,,156705,,1.4,,310192,,1.3,,6596024,,1.2,,31913897,,1.2,,91990183,,0.9,,60538013,,0.9,,2520540,,2.7,
1,0,0100000US,United States,,3391,Medical equipment and supplies manufacturing,,2015,255083,,1.2,,16061328,,1.2,,155587,,1.3,,308551,,1.2,,6421588,,1,,31503918,,1.2,,90511155,,0.9,,59490173,,0.8,,2646831,,2.8,
1,0,0100000US,United States,,3399,Other miscellaneous manufacturing,,2016,256813,,1,,12892077,,0.9,,156575,,1,,306592,,1,,6004321,,0.9,,26097012,,1,,63277296,,1.1,,37381768,,1.2,,1424733,,3.5,
1,0,0100000US,United States,,3399,Other miscellaneous manufacturing,,2015,257904,,0.9,,12640022,,0.8,,155939,,1,,309065,,1,,5855782,,0.9,,26126705,,1,,62698683,,1,,36958175,,1.2,,1527311,,2.1,
2,1,0400000US01,Alabama,,31-33,Manufacturing,,2016,234803,,0.4,,12255581,,0.5,,176679,,0.5,,366802,,0.5,,7883931,,0.5,,84504309,,0.3,,131011841,,0.3,,46264355,,0.5,,4187468,,1.4,
2,1,0400000US01,Alabama,,31-33,Manufacturing,,2015,234889,,0.4,,12049792,,0.3,,177039,,0.5,,370143,,0.5,,7763441,,0.4,,84669969,,0.3,,129986952,,0.3,,45235034,,0.4,,4071138,,2,
2,1,0400000US01,Alabama,,311,Food manufacturing,,2016,30333,,0.8,,1012245,,1.2,,25414,,1.1,,50560,,1,,716444,,1.2,,7075592,,1.1,,11078827,,0.9,,4029441,,1.6,,271753,,7.4,
